City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
595,Mangan,27.5167,88.5333,73.98,88,99,0.47,IN,2021-10-04 03:44:23
596,Aksarka,66.5606,67.7975,31.98,74,100,12.21,RU,2021-10-04 03:44:24
597,Luganville,-15.5333,167.1667,82.56,73,18,5.99,VU,2021-10-04 03:44:24
598,Nuuk,64.1835,-51.7216,38.01,87,26,6.91,GL,2021-10-04 03:37:52
599,Pemberton,50.3164,-122.8027,48.06,87,41,3.6,CA,2021-10-04 03:44:24
600,Freeport,40.6576,-73.5832,73.36,81,75,3.0,US,2021-10-04 03:44:20
601,French Harbor,16.35,-86.4333,81.0,88,20,4.61,HN,2021-10-04 03:44:25
602,Mehran,33.1222,46.1646,76.48,16,0,7.83,IR,2021-10-04 03:44:25
603,Marystown,47.1666,-55.1483,48.85,100,38,8.63,CA,2021-10-04 03:44:25
604,Bonfim,3.0833,-59.95,78.06,79,86,7.05,BR,2021-10-04 03:44:26
605,Muisne,0.6,-80.0333,74.37,85,97,8.84,EC,2021-10-04 03:44:26
606,High Level,58.5169,-117.136,37.51,75,40,6.91,CA,2021-10-04 03:37:40
607,Whitehorse,60.7161,-135.0538,34.57,87,90,5.99,CA,2021-10-04 03:42:58
608,Kismayo,-0.3582,42.5454,78.46,76,94,12.24,SO,2021-10-04 03:38:48
609,Khudumelapye,-23.8833,24.75,52.16,22,0,7.67,BW,2021-10-04 03:44:27
610,Sistranda,63.7256,8.834,56.89,76,32,14.18,NO,2021-10-04 03:37:37
611,Iguape,-24.7081,-47.5553,68.79,97,100,5.82,BR,2021-10-04 03:44:27
612,Lagoa,39.05,-27.9833,70.47,91,10,11.1,PT,2021-10-04 03:37:33
613,Goderich,43.7501,-81.7165,67.03,94,99,4.61,CA,2021-10-04 03:33:50
614,Kichmengskiy Gorodok,59.9816,45.7854,43.09,92,100,2.73,RU,2021-10-04 03:44:27
615,Amarante Do Maranhao,-5.5667,-46.7422,75.94,65,28,3.4,BR,2021-10-04 03:44:28
616,Broome,42.2506,-75.833,65.7,80,90,3.0,US,2021-10-04 03:44:28
617,Hobyo,5.3505,48.5268,79.79,81,82,14.43,SO,2021-10-04 03:39:49
618,Yinchuan,38.4681,106.2731,59.92,23,100,9.62,CN,2021-10-04 03:44:28
619,Port Moresby,-9.4431,147.1797,87.22,66,40,11.5,PG,2021-10-04 03:37:30
620,Osorno,-40.5667,-73.15,41.31,93,40,0.0,CL,2021-10-04 03:44:29
621,Jacqueville,5.2052,-4.4146,76.91,88,58,2.98,CI,2021-10-04 03:44:29
622,Narasapur,16.45,81.6667,87.6,66,34,2.59,IN,2021-10-04 03:44:29
623,Longonjo,-12.9067,15.2533,59.54,77,48,2.55,AO,2021-10-04 03:44:30
624,Vaitape,-16.5167,-151.75,78.82,72,15,10.36,PF,2021-10-04 03:44:30
625,Linqiong,30.4159,103.4609,71.42,86,100,11.32,CN,2021-10-04 03:44:30
626,Petropavlovsk-Kamchatskiy,53.0452,158.6483,52.39,50,75,15.66,RU,2021-10-04 03:39:23
627,Babati,-4.2167,35.75,61.84,74,99,1.88,TZ,2021-10-04 03:42:37
628,Saint-Cyr-Sur-Loire,47.4,0.6667,48.45,92,0,6.91,FR,2021-10-04 03:44:31
629,Toro,4.6117,-76.0814,74.08,97,57,0.89,CO,2021-10-04 03:44:31
630,San Isidro,-12.1167,-77.05,59.5,80,90,1.99,PE,2021-10-04 03:41:47
631,Havre-Saint-Pierre,50.2334,-63.5986,48.2,93,40,5.75,CA,2021-10-04 03:37:34
632,Chulym,55.0997,80.9572,35.62,91,100,6.53,RU,2021-10-04 03:44:31
633,Noumea,-22.2763,166.4572,82.38,76,9,12.35,NC,2021-10-04 03:44:32
634,Nizwa,22.9333,57.5333,77.7,73,100,8.01,OM,2021-10-04 03:44:32
635,Timmins,48.4669,-81.3331,44.42,100,40,0.0,CA,2021-10-04 03:43:20
636,Hurricane,37.1753,-113.2899,77.47,33,39,6.93,US,2021-10-04 03:44:33
637,Rocha,-34.4833,-54.3333,44.06,77,34,5.03,UY,2021-10-04 03:44:33
638,Bukan,36.521,46.2089,67.44,26,0,10.36,IR,2021-10-04 03:44:33
639,Radhanpur,23.8333,71.6,85.86,64,3,9.69,IN,2021-10-04 03:44:33
640,Brigantine,39.4101,-74.3646,72.03,96,100,10.63,US,2021-10-04 03:44:34
641,Shenjiamen,29.9576,122.298,79.54,80,14,17.13,CN,2021-10-04 03:37:51
642,Mandalgovi,45.7625,106.2708,43.7,35,39,6.78,MN,2021-10-04 03:36:50
643,Karachi,24.9056,67.0822,84.02,74,75,17.27,PK,2021-10-04 03:43:16
644,Kuzhorskaya,44.6751,40.3103,48.94,89,100,13.22,RU,2021-10-04 03:44:34
645,Kloulklubed,7.0419,134.2556,86.5,75,76,11.12,PW,2021-10-04 03:37:54
646,Balbalan,17.4414,121.2019,75.31,80,100,4.5,PH,2021-10-04 03:44:35
647,Scarborough,54.2797,-0.4044,51.51,89,33,3.0,GB,2021-10-04 03:44:35
648,Gouyave,12.1646,-61.7296,81.37,78,20,23.02,GD,2021-10-04 03:44:35
649,Muros,42.7762,-9.0603,57.83,95,94,9.84,ES,2021-10-04 03:37:35
650,Ongandjera,-17.8833,15.0667,61.39,33,5,7.31,NA,2021-10-04 03:44:36
651,Dabola,10.75,-11.1167,71.37,94,93,1.59,GN,2021-10-04 03:44:36
652,Channel-Port Aux Basques,47.5702,-59.1367,51.12,79,72,12.1,CA,2021-10-04 03:44:36
653,Vytegra,61.0064,36.4481,38.8,96,4,5.97,RU,2021-10-04 03:44:37
654,Tucuman,-26.8241,-65.2226,51.8,71,86,6.91,AR,2021-10-04 03:44:37
655,Provost,52.3501,-110.2683,54.05,51,14,8.23,CA,2021-10-04 03:44:37
656,Tiarei,-17.5333,-149.3333,77.02,76,17,6.85,PF,2021-10-04 03:36:58
657,Willowmore,-33.2926,23.4895,39.15,85,50,2.44,ZA,2021-10-04 03:44:38
658,Yagodnoye,62.55,149.6667,25.84,72,100,9.42,RU,2021-10-04 03:44:38
659,Innisfail,-17.5333,146.0333,84.33,67,1,11.07,AU,2021-10-04 03:36:50
660,Alyangula,-13.8483,136.4192,94.87,36,26,9.22,AU,2021-10-04 03:44:39
661,Ust-Omchug,61.15,149.6333,24.66,82,100,10.09,RU,2021-10-04 03:44:39
662,Macusani,-14.0833,-70.4333,38.8,85,95,3.96,PE,2021-10-04 03:44:39
663,Genhe,50.7833,121.5167,48.51,37,60,5.12,CN,2021-10-04 03:44:39
664,Manado,1.487,124.8455,93.97,52,40,3.44,ID,2021-10-04 03:44:40
665,Manama,26.2154,50.5832,89.58,81,1,9.22,BH,2021-10-04 03:44:40
666,El Estor,15.5333,-89.35,73.51,94,28,1.07,GT,2021-10-04 03:44:40
667,Katherine,-14.4667,132.2667,98.92,28,0,12.66,AU,2021-10-04 03:44:41
668,Pitimbu,-7.4706,-34.8086,77.59,78,21,12.41,BR,2021-10-04 03:36:44
669,Doka,13.5167,35.7667,69.98,91,57,5.41,SD,2021-10-04 03:44:41
670,Staryy Nadym,65.6118,72.6842,32.7,71,100,8.99,RU,2021-10-04 03:44:41
671,Raja Sansi,31.7192,74.7978,76.86,100,90,8.05,IN,2021-10-04 03:44:42
672,Shingu,33.7333,135.9833,79.79,61,7,5.23,JP,2021-10-04 03:39:06
673,Clarence Town,-32.5833,151.7833,85.62,28,0,15.88,AU,2021-10-04 03:44:42
674,Alekseyevka,50.6309,38.6903,48.61,66,99,9.66,RU,2021-10-04 03:44:42
675,Tambura,5.6,27.4667,66.83,98,79,1.41,SS,2021-10-04 03:44:43
676,Trincomalee,8.5711,81.2335,82.99,72,100,13.22,LK,2021-10-04 03:44:43
677,Kisangani,0.5167,25.2,68.32,99,91,2.17,CD,2021-10-04 03:44:43
678,Leningradskiy,69.3833,178.4167,18.9,83,27,1.88,RU,2021-10-04 03:37:37
679,Aykhal,66.0,111.5,31.51,72,76,5.5,RU,2021-10-04 03:38:22
680,Poum,-20.2333,164.0167,75.31,83,17,10.63,NC,2021-10-04 03:44:44
681,Haines Junction,60.7522,-137.5108,35.55,75,100,6.91,CA,2021-10-04 03:44:44
682,Show Low,34.2542,-110.0298,57.49,64,1,6.91,US,2021-10-04 03:44:44
683,Manokwari,-0.8667,134.0833,83.07,74,97,4.52,ID,2021-10-04 03:44:45
684,Millville,39.4021,-75.0393,72.99,95,1,3.44,US,2021-10-04 03:44:45
685,Glazov,58.1394,52.6584,33.85,74,27,2.08,RU,2021-10-04 03:44:45
686,Setermoen,68.861,18.3486,58.96,85,100,10.36,NO,2021-10-04 03:40:10
687,Gbarnga,6.9956,-9.4722,70.16,100,48,0.25,LR,2021-10-04 03:44:45
688,Arawa,-6.2132,155.5367,83.73,83,99,2.59,PG,2021-10-04 03:44:46
689,Calvinia,-31.4707,19.776,41.25,63,0,6.76,ZA,2021-10-04 03:44:46
